stn,time,fkl010z0,fkl010z1,dkl010z0,dkl010z1,fkl010z3
762,2019-06-15 22:20:00,2.0,3.0,171,10000000,2.9
61,2019-06-15 10:40:00,1.4,3.0,214,10000000,2.9
205,2019-06-15 11:10:00,1.5,3.0,248,10000000,2.8
61,2019-06-15 12:50:00,1.4,3.0,210,10000000,2.9
331,2019-06-15 13:10:00,1.9,3.0,136,10000000,2.9
268,2019-06-15 23:30:00,2.2,3.0,146,10000000,2.9
61,2019-06-15 20:10:00,1.2,3.0,352,10000000,2.7
521,2019-06-15 05:10:00,2.2,3.0,203,10000000,2.9
58,2019-06-15 09:10:00,1.2,3.0,237,10000000,2.8
268,2019-06-15 18:30:00,1.3,3.0,129,10000000,2.9
308,2019-06-15 11:30:00,1.8,3.0,339,10000000,2.9
331,2019-06-15 10:00:00,2.1,3.0,101,10000000,2.9
331,2019-06-15 10:10:00,1.9,3.0,88,10000000,3.0
32,2019-06-15 20:40:00,2.2,3.0,200,10000000,3.0
331,2019-06-15 09:00:00,1.8,3.0,147,10000000,2.9
58,2019-06-15 00:30:00,1.6,3.0,180,10000000,3.0
58,2019-06-15 06:50:00,1.8,3.0,169,10000000,2.9
331,2019-06-15 18:50:00,1.8,3.0,135,10000000,2.9
268,2019-06-15 00:20:00,2.2,3.0,317,10000000,2.9
61,2019-06-15 12:10:00,1.3,3.0,175,10000000,2.8
849,2019-06-15 07:30:00,2.1,3.0,260,10000000,3.0
308,2019-06-15 22:30:00,1.6,3.0,240,10000000,2.8
268,2019-06-15 04:50:00,1.5,3.0,301,10000000,3.0
268,2019-06-15 09:00:00,2.5,3.0,272,10000000,3.0
849,2019-06-15 06:30:00,2.1,3.0,229,10000000,2.9
268,2019-06-15 01:10:00,2.0,3.0,181,10000000,2.9
13,2019-06-15 15:10:00,0.9,3.0,63,10000000,2.9
849,2019-06-15 09:40:00,1.5,3.0,193,10000000,2.9
61,2019-06-15 10:30:00,1.7,3.0,203,10000000,2.9
61,2019-06-15 05:10:00,1.6,2.9,327,10000000,2.6
762,2019-06-15 20:40:00,1.8,2.9,205,10000000,2.8
308,2019-06-15 08:50:00,1.3,2.9,138,10000000,2.9
37,2019-06-15 18:40:00,2.1,2.9,175,10000000,2.9
61,2019-06-15 11:50:00,1.5,2.9,210,10000000,2.7
61,2019-06-15 13:10:00,1.5,2.9,232,10000000,2.8
849,2019-06-15 07:00:00,1.6,2.9,154,10000000,2.8
77,2019-06-15 07:00:00,1.2,2.9,272,10000000,2.6
762,2019-06-15 20:00:00,1.6,2.9,222,10000000,2.8
762,2019-06-15 18:40:00,1.8,2.9,224,10000000,2.8
61,2019-06-15 02:30:00,1.8,2.9,321,10000000,2.8
77,2019-06-15 17:40:00,1.5,2.9,196,10000000,2.9
205,2019-06-15 19:30:00,1.2,2.9,335,10000000,2.8
205,2019-06-15 20:40:00,2.1,2.9,353,10000000,2.8
76,2019-06-15 02:10:00,1.7,2.9,254,10000000,2.8
77,2019-06-15 13:40:00,1.1,2.9,52,10000000,2.9
38,2019-06-15 11:50:00,1.5,2.9,276,10000000,2.8
205,2019-06-15 20:30:00,2.1,2.9,350,10000000,2.7
38,2019-06-15 10:20:00,0.9,2.9,341,10000000,2.8
762,2019-06-15 20:10:00,1.8,2.9,212,10000000,2.8
76,2019-06-15 18:10:00,1.8,2.9,250,10000000,2.9
61,2019-06-15 05:40:00,1.7,2.9,303,10000000,2.9
850,2019-06-15 07:30:00,2.0,2.9,218,10000000,2.8
748,2019-06-15 20:20:00,1.5,2.9,206,10000000,2.8
748,2019-06-15 07:50:00,1.4,2.9,273,10000000,2.8
76,2019-06-15 10:30:00,1.8,2.9,137,10000000,2.8
748,2019-06-15 07:40:00,1.1,2.9,244,10000000,2.7
77,2019-06-15 12:50:00,1.4,2.9,98,10000000,2.8
37,2019-06-15 07:20:00,1.7,2.9,7,10000000,2.8
850,2019-06-15 05:20:00,1.5,2.9,210,10000000,2.9
61,2019-06-15 18:10:00,1.2,2.9,241,10000000,2.7
61,2019-06-15 19:40:00,1.3,2.9,347,10000000,2.8
61,2019-06-15 17:40:00,1.7,2.9,25,10000000,2.7
308,2019-06-15 05:40:00,2.1,2.9,220,10000000,2.9
61,2019-06-15 17:10:00,1.7,2.9,342,10000000,2.7
32,2019-06-15 21:10:00,1.8,2.9,221,10000000,2.8
849,2019-06-15 05:00:00,2.1,2.9,260,10000000,2.9
268,2019-06-15 02:40:00,1.8,2.9,6,10000000,2.8
331,2019-06-15 13:40:00,1.6,2.9,164,10000000,2.8
331,2019-06-15 13:30:00,2.0,2.9,154,10000000,2.8
32,2019-06-15 20:00:00,2.0,2.9,195,10000000,2.9
521,2019-06-15 03:20:00,1.3,2.9,143,10000000,2.9
521,2019-06-15 02:50:00,1.8,2.9,36,10000000,2.7
521,2019-06-15 04:40:00,1.6,2.9,201,10000000,2.8
331,2019-06-15 07:50:00,1.5,2.9,170,10000000,2.8
58,2019-06-15 07:50:00,1.0,2.9,295,10000000,2.8
331,2019-06-15 13:20:00,1.8,2.9,160,10000000,2.7
331,2019-06-15 12:30:00,1.6,2.9,133,10000000,2.8
331,2019-06-15 11:30:00,1.8,2.9,208,10000000,2.8
268,2019-06-15 13:50:00,2.5,2.9,332,10000000,2.9
308,2019-06-15 04:50:00,2.0,2.9,183,10000000,2.8
308,2019-06-15 04:30:00,1.3,2.9,213,10000000,2.8
205,2019-06-15 05:00:00,2.0,2.9,254,10000000,2.8
76,2019-06-15 07:30:00,1.5,2.9,276,10000000,2.8
308,2019-06-15 09:40:00,1.0,2.9,35,10000000,2.8
308,2019-06-15 09:20:00,1.7,2.9,132,10000000,2.8
309,2019-06-15 08:10:00,1.7,2.9,193,10000000,2.8
13,2019-06-15 17:50:00,1.4,2.9,23,10000000,2.8
850,2019-06-15 21:50:00,2.0,2.8,107,10000000,2.7
13,2019-06-15 09:30:00,1.6,2.8,169,10000000,2.7
13,2019-06-15 09:40:00,1.1,2.8,169,10000000,2.7
77,2019-06-15 23:20:00,1.2,2.8,328,10000000,2.8
76,2019-06-15 16:50:00,2.1,2.8,312,10000000,2.8
850,2019-06-15 11:00:00,1.7,2.8,303,10000000,2.7
762,2019-06-15 20:20:00,1.8,2.8,205,10000000,2.6
76,2019-06-15 18:00:00,1.7,2.8,252,10000000,2.8
38,2019-06-15 12:40:00,0.8,2.8,18,10000000,2.5
76,2019-06-15 04:10:00,1.8,2.8,264,10000000,2.8
38,2019-06-15 11:40:00,0.9,2.8,130,10000000,2.6
58,2019-06-15 22:10:00,1.5,2.8,316,10000000,2.7
13,2019-06-15 09:10:00,1.0,2.8,257,10000000,2.7
308,2019-06-15 08:40:00,1.1,2.8,187,10000000,2.5
308,2019-06-15 19:00:00,2.1,2.8,184,10000000,2.7
331,2019-06-15 12:10:00,1.5,2.8,155,10000000,2.7
309,2019-06-15 06:00:00,1.8,2.8,193,10000000,2.7
32,2019-06-15 20:50:00,2.0,2.8,191,10000000,2.7
13,2019-06-15 21:10:00,1.6,2.8,360,10000000,2.7
521,2019-06-15 08:10:00,1.8,2.8,206,10000000,2.8
331,2019-06-15 08:10:00,1.7,2.8,204,10000000,2.7
308,2019-06-15 08:10:00,2.0,2.8,229,10000000,2.7
309,2019-06-15 03:00:00,1.9,2.8,245,10000000,2.7
762,2019-06-15 21:40:00,1.8,2.8,176,10000000,2.7
77,2019-06-15 04:10:00,1.1,2.8,182,10000000,2.7
61,2019-06-15 02:10:00,1.5,2.8,328,10000000,2.7
205,2019-06-15 22:40:00,2.0,2.8,298,10000000,2.6
521,2019-06-15 19:40:00,1.8,2.8,58,10000000,2.6
61,2019-06-15 04:40:00,0.9,2.8,351,10000000,2.7
76,2019-06-15 10:50:00,1.2,2.8,153,10000000,2.7
521,2019-06-15 21:10:00,2.2,2.8,35,10000000,2.7
205,2019-06-15 21:50:00,1.9,2.8,9,10000000,2.6
61,2019-06-15 05:50:00,1.2,2.8,291,10000000,2.6
762,2019-06-15 20:50:00,1.7,2.8,213,10000000,2.5
762,2019-06-15 19:30:00,1.9,2.8,194,10000000,2.7
77,2019-06-15 21:10:00,1.0,2.8,292,10000000,2.7
37,2019-06-15 18:10:00,2.0,2.8,70,10000000,2.7
849,2019-06-15 19:10:00,1.9,2.8,295,10000000,2.7
61,2019-06-15 10:50:00,1.3,2.8,213,10000000,2.6
32,2019-06-15 07:10:00,2.0,2.8,208,10000000,2.7
849,2019-06-15 02:50:00,1.8,2.8,184,10000000,2.7
32,2019-06-15 09:10:00,1.2,2.8,278,10000000,2.7
61,2019-06-15 11:20:00,1.3,2.8,201,10000000,2.7
205,2019-06-15 11:00:00,1.6,2.8,121,10000000,2.7
268,2019-06-15 08:40:00,2.5,2.8,288,10000000,2.8
308,2019-06-15 09:30:00,1.5,2.8,78,10000000,2.7
205,2019-06-15 12:50:00,1.5,2.8,163,10000000,2.7
61,2019-06-15 11:00:00,1.3,2.8,211,10000000,2.7
32,2019-06-15 12:20:00,1.6,2.8,34,10000000,2.8
13,2019-06-15 18:00:00,1.9,2.8,31,10000000,2.7
331,2019-06-15 07:10:00,2.0,2.8,211,10000000,2.7
38,2019-06-15 23:50:00,1.8,2.7,252,10000000,2.6
309,2019-06-15 20:30:00,1.7,2.7,226,10000000,2.6
76,2019-06-15 04:20:00,1.7,2.7,271,10000000,2.6
205,2019-06-15 18:50:00,1.1,2.7,336,10000000,2.6
205,2019-06-15 19:50:00,1.4,2.7,352,10000000,2.7
76,2019-06-15 17:30:00,1.7,2.7,232,10000000,2.5
521,2019-06-15 10:10:00,1.3,2.7,357,10000000,2.6
521,2019-06-15 09:10:00,1.6,2.7,5,10000000,2.6
37,2019-06-15 07:40:00,1.2,2.7,83,10000000,2.5
13,2019-06-15 21:20:00,2.0,2.7,3,10000000,2.6
748,2019-06-15 06:10:00,1.4,2.7,246,10000000,2.4
748,2019-06-15 20:50:00,1.6,2.7,244,10000000,2.4
77,2019-06-15 04:30:00,0.8,2.7,271,10000000,2.6
521,2019-06-15 18:10:00,0.9,2.7,127,10000000,2.6
748,2019-06-15 05:30:00,1.7,2.7,312,10000000,2.6
849,2019-06-15 18:50:00,2.1,2.7,250,10000000,2.6
13,2019-06-15 08:00:00,1.0,2.7,203,10000000,2.6
849,2019-06-15 13:10:00,1.7,2.7,50,10000000,2.6
850,2019-06-15 21:30:00,1.8,2.7,143,10000000,2.6
32,2019-06-15 09:20:00,1.6,2.7,274,10000000,2.6
849,2019-06-15 08:10:00,1.7,2.7,256,10000000,2.7
205,2019-06-15 04:50:00,1.7,2.7,264,10000000,2.6
308,2019-06-15 21:50:00,1.7,2.7,220,10000000,2.6
32,2019-06-15 09:00:00,1.7,2.7,247,10000000,2.6
308,2019-06-15 21:40:00,2.1,2.7,191,10000000,2.6
205,2019-06-15 09:00:00,1.3,2.7,180,10000000,2.5
849,2019-06-15 06:50:00,1.6,2.7,188,10000000,2.6
32,2019-06-15 08:30:00,1.8,2.7,224,10000000,2.6
61,2019-06-15 13:00:00,1.4,2.7,197,10000000,2.5
61,2019-06-15 10:20:00,1.3,2.7,208,10000000,2.5
61,2019-06-15 09:30:00,1.3,2.7,216,10000000,2.7
61,2019-06-15 09:20:00,1.5,2.7,201,10000000,2.6
61,2019-06-15 08:40:00,1.2,2.7,263,10000000,2.6
61,2019-06-15 11:30:00,1.3,2.7,200,10000000,2.6
849,2019-06-15 11:40:00,1.2,2.7,130,10000000,2.5
308,2019-06-15 05:00:00,1.6,2.7,217,10000000,2.6
205,2019-06-15 08:00:00,1.3,2.7,255,10000000,2.6
309,2019-06-15 07:10:00,1.4,2.7,265,10000000,2.6
331,2019-06-15 13:00:00,0.9,2.7,163,10000000,2.5
268,2019-06-15 23:20:00,2.2,2.7,151,10000000,2.6
268,2019-06-15 12:20:00,1.7,2.7,10,10000000,2.7
308,2019-06-15 05:30:00,1.6,2.7,233,10000000,2.6
308,2019-06-15 05:20:00,1.4,2.7,210,10000000,2.7
521,2019-06-15 05:00:00,1.9,2.7,205,10000000,2.6
331,2019-06-15 10:20:00,1.6,2.7,85,10000000,2.6
309,2019-06-15 04:20:00,1.6,2.7,268,10000000,2.6
331,2019-06-15 04:50:00,1.8,2.7,238,10000000,2.6
58,2019-06-15 08:30:00,1.5,2.7,255,10000000,2.6
309,2019-06-15 03:50:00,2.0,2.7,257,10000000,2.6
331,2019-06-15 06:10:00,1.6,2.7,245,10000000,2.6
58,2019-06-15 09:00:00,1.1,2.7,276,10000000,2.6
308,2019-06-15 11:40:00,1.4,2.7,332,10000000,2.5
13,2019-06-15 00:00:00,1.2,2.7,14,10000000,2.5
38,2019-06-15 10:00:00,1.0,2.6,240,10000000,2.4
13,2019-06-15 04:10:00,1.6,2.6,356,10000000,2.5
521,2019-06-15 02:40:00,1.3,2.6,73,10000000,2.5
76,2019-06-15 02:00:00,1.4,2.6,235,10000000,2.5
77,2019-06-15 20:20:00,1.4,2.6,12,10000000,2.5
76,2019-06-15 03:20:00,1.2,2.6,292,10000000,2.6
268,2019-06-15 18:00:00,1.6,2.6,136,10000000,2.5
76,2019-06-15 08:50:00,1.5,2.6,305,10000000,2.5
268,2019-06-15 22:20:00,2.0,2.6,154,10000000,2.5
748,2019-06-15 08:00:00,1.0,2.6,5,10000000,2.5
521,2019-06-15 21:30:00,1.3,2.6,18,10000000,2.4
38,2019-06-15 13:30:00,1.1,2.6,24,10000000,2.4
38,2019-06-15 11:00:00,1.2,2.6,280,10000000,2.6
268,2019-06-15 11:40:00,2.1,2.6,11,10000000,2.6
309,2019-06-15 05:00:00,1.6,2.6,247,10000000,2.5
331,2019-06-15 05:10:00,1.6,2.6,218,10000000,2.6
205,2019-06-15 23:30:00,1.4,2.6,90,10000000,2.4
268,2019-06-15 14:30:00,1.8,2.6,25,10000000,2.5
331,2019-06-15 17:40:00,1.7,2.6,215,10000000,2.5
58,2019-06-15 06:00:00,1.7,2.6,268,10000000,2.4
58,2019-06-15 06:30:00,1.0,2.6,85,10000000,2.5
309,2019-06-15 05:40:00,1.7,2.6,215,10000000,2.6
268,2019-06-15 08:20:00,1.9,2.6,300,10000000,2.6
205,2019-06-15 07:30:00,1.3,2.6,247,10000000,2.5
762,2019-06-15 18:10:00,1.3,2.6,126,10000000,2.3
37,2019-06-15 08:10:00,1.3,2.6,258,10000000,2.5
32,2019-06-15 08:40:00,1.7,2.6,215,10000000,2.5
850,2019-06-15 20:40:00,2.1,2.6,219,10000000,2.5
76,2019-06-15 17:40:00,1.7,2.6,219,10000000,2.5
308,2019-06-15 09:50:00,1.3,2.6,64,10000000,2.4
58,2019-06-15 22:20:00,1.4,2.6,305,10000000,2.5
76,2019-06-15 07:40:00,1.9,2.6,319,10000000,2.6
58,2019-06-15 23:30:00,1.7,2.6,353,10000000,2.5
13,2019-06-15 04:20:00,2.1,2.6,355,10000000,2.6
205,2019-06-15 13:00:00,1.6,2.6,209,10000000,2.5
32,2019-06-15 07:30:00,1.4,2.6,221,10000000,2.5
205,2019-06-15 11:40:00,1.2,2.6,213,10000000,2.5
61,2019-06-15 13:30:00,1.7,2.6,217,10000000,2.5
58,2019-06-15 01:00:00,1.6,2.6,186,10000000,2.5
13,2019-06-15 20:20:00,1.6,2.6,2,10000000,2.5
61,2019-06-15 18:50:00,1.2,2.6,311,10000000,2.5
748,2019-06-15 22:40:00,1.7,2.6,180,10000000,2.5
61,2019-06-15 22:50:00,1.2,2.5,25,10000000,2.3
38,2019-06-15 13:20:00,1.1,2.5,4,10000000,2.3
32,2019-06-15 19:20:00,1.8,2.5,304,10000000,2.5
268,2019-06-15 18:50:00,1.4,2.5,187,10000000,2.4
521,2019-06-15 18:40:00,1.3,2.5,32,10000000,2.4
61,2019-06-15 22:20:00,1.4,2.5,32,10000000,2.3
268,2019-06-15 18:20:00,1.4,2.5,108,10000000,2.4
521,2019-06-15 04:50:00,1.6,2.5,201,10000000,2.4
762,2019-06-15 19:10:00,1.4,2.5,239,10000000,2.4
268,2019-06-15 07:30:00,2.1,2.5,299,10000000,2.4
61,2019-06-15 04:30:00,0.8,2.5,301,10000000,2.3
850,2019-06-15 18:20:00,1.8,2.5,117,10000000,2.4
309,2019-06-15 05:50:00,1.4,2.5,214,10000000,2.4
205,2019-06-15 22:20:00,1.5,2.5,284,10000000,2.4
205,2019-06-15 21:40:00,1.8,2.5,9,10000000,2.4
205,2019-06-15 23:10:00,1.1,2.5,94,10000000,2.4
77,2019-06-15 11:40:00,1.0,2.5,140,10000000,2.4
61,2019-06-15 19:30:00,1.1,2.5,335,10000000,2.4
76,2019-06-15 14:30:00,0.8,2.5,39,10000000,2.4
77,2019-06-15 11:10:00,1.1,2.5,267,10000000,2.5
61,2019-06-15 08:10:00,1.1,2.5,223,10000000,2.4
308,2019-06-15 22:20:00,1.7,2.5,209,10000000,2.4
61,2019-06-15 14:10:00,0.9,2.5,214,10000000,2.4
61,2019-06-15 20:20:00,1.4,2.5,325,10000000,2.4
61,2019-06-15 05:00:00,1.5,2.5,299,10000000,2.4
77,2019-06-15 08:10:00,1.1,2.5,260,10000000,2.4
58,2019-06-15 02:30:00,1.4,2.5,286,10000000,2.4
331,2019-06-15 18:30:00,1.3,2.5,251,10000000,2.4
849,2019-06-15 11:20:00,1.5,2.5,116,10000000,2.3
849,2019-06-15 06:20:00,1.5,2.5,237,10000000,2.4
850,2019-06-15 20:50:00,1.8,2.5,211,10000000,2.4
13,2019-06-15 15:00:00,1.1,2.5,212,10000000,2.4
762,2019-06-15 21:00:00,1.7,2.5,227,10000000,2.4
13,2019-06-15 09:20:00,1.0,2.5,62,10000000,2.4
58,2019-06-15 17:10:00,1.5,2.5,255,10000000,2.4
849,2019-06-15 11:30:00,1.3,2.5,137,10000000,2.4
521,2019-06-15 02:00:00,1.3,2.5,30,10000000,2.4
268,2019-06-15 14:20:00,1.7,2.5,316,10000000,2.5
331,2019-06-15 07:20:00,1.8,2.5,203,10000000,2.5
61,2019-06-15 08:20:00,1.3,2.5,241,10000000,2.3
309,2019-06-15 20:00:00,2.0,2.5,302,10000000,2.4
309,2019-06-15 07:20:00,1.3,2.4,262,10000000,2.3
331,2019-06-15 07:30:00,1.7,2.4,202,10000000,2.3
13,2019-06-15 07:50:00,1.3,2.4,191,10000000,2.3
58,2019-06-15 23:40:00,1.7,2.4,342,10000000,2.3
61,2019-06-15 11:10:00,1.3,2.4,237,10000000,2.3
37,2019-06-15 17:40:00,1.2,2.4,278,10000000,2.3
850,2019-06-15 21:40:00,1.9,2.4,135,10000000,2.4
76,2019-06-15 07:50:00,1.7,2.4,317,10000000,2.4
331,2019-06-15 23:20:00,1.9,2.4,353,10000000,2.4
521,2019-06-15 08:50:00,0.9,2.4,222,10000000,2.3
748,2019-06-15 19:40:00,1.0,2.4,207,10000000,2.3
13,2019-06-15 17:00:00,1.3,2.4,191,10000000,2.4
850,2019-06-15 19:10:00,1.7,2.4,281,10000000,2.3
205,2019-06-15 11:30:00,1.4,2.4,226,10000000,2.3
58,2019-06-15 18:30:00,0.9,2.4,344,10000000,2.2
849,2019-06-15 05:40:00,1.7,2.4,210,10000000,2.3
762,2019-06-15 19:40:00,1.4,2.4,197,10000000,2.3
521,2019-06-15 17:50:00,1.2,2.4,248,10000000,2.3
268,2019-06-15 22:10:00,2.0,2.4,157,10000000,2.4
748,2019-06-15 20:40:00,1.4,2.4,188,10000000,2.3
309,2019-06-15 20:10:00,1.7,2.4,278,10000000,2.3
205,2019-06-15 20:50:00,1.5,2.4,8,10000000,2.2
58,2019-06-15 19:10:00,1.8,2.4,268,10000000,2.3
76,2019-06-15 03:10:00,1.7,2.4,329,10000000,2.4
13,2019-06-15 21:00:00,1.7,2.4,354,10000000,2.4
77,2019-06-15 04:40:00,0.6,2.4,273,10000000,2.3
77,2019-06-15 13:00:00,1.0,2.4,166,10000000,2.4
61,2019-06-15 08:00:00,1.1,2.4,201,10000000,2.2
850,2019-06-15 11:40:00,1.4,2.4,34,10000000,2.4
13,2019-06-15 20:30:00,1.7,2.4,10,10000000,2.4
850,2019-06-15 05:40:00,1.7,2.4,205,10000000,2.3
748,2019-06-15 21:20:00,1.2,2.4,264,10000000,2.2
58,2019-06-15 06:10:00,1.3,2.4,297,10000000,2.3
205,2019-06-15 22:10:00,1.3,2.4,353,10000000,2.3
205,2019-06-15 21:30:00,1.7,2.4,2,10000000,2.3
77,2019-06-15 13:30:00,0.8,2.4,117,10000000,2.3
76,2019-06-15 11:00:00,0.9,2.4,143,10000000,2.3
331,2019-06-15 12:50:00,1.5,2.4,145,10000000,2.4
268,2019-06-15 18:10:00,1.5,2.4,111,10000000,2.4
521,2019-06-15 20:30:00,1.6,2.4,33,10000000,2.3
205,2019-06-15 18:10:00,1.7,2.4,347,10000000,2.4
309,2019-06-15 20:40:00,2.0,2.4,267,10000000,2.4
76,2019-06-15 09:00:00,1.3,2.4,282,10000000,2.3
309,2019-06-15 05:20:00,1.1,2.4,233,10000000,2.3
76,2019-06-15 02:20:00,1.4,2.3,265,10000000,2.3
309,2019-06-15 07:50:00,1.7,2.3,227,10000000,2.2
309,2019-06-15 20:20:00,1.5,2.3,236,10000000,2.2
76,2019-06-15 11:30:00,1.0,2.3,93,10000000,2.2
58,2019-06-15 16:50:00,1.2,2.3,345,10000000,2.2
850,2019-06-15 23:20:00,1.3,2.3,115,10000000,2.2
268,2019-06-15 11:30:00,1.9,2.3,341,10000000,2.3
76,2019-06-15 11:20:00,1.2,2.3,135,10000000,2.2
205,2019-06-15 20:20:00,1.7,2.3,2,10000000,2.2
77,2019-06-15 13:20:00,0.9,2.3,179,10000000,2.1
331,2019-06-15 05:20:00,1.7,2.3,205,10000000,2.3
77,2019-06-15 20:30:00,1.0,2.3,13,10000000,2.2
331,2019-06-15 10:30:00,1.4,2.3,127,10000000,2.2
58,2019-06-15 07:20:00,1.4,2.3,287,10000000,2.3
268,2019-06-15 19:50:00,1.4,2.3,245,10000000,2.3
521,2019-06-15 20:50:00,1.4,2.3,28,10000000,2.1
748,2019-06-15 04:30:00,1.1,2.3,339,10000000,2.1
748,2019-06-15 08:50:00,1.3,2.3,348,10000000,2.3
309,2019-06-15 20:50:00,1.4,2.3,236,10000000,2.2
61,2019-06-15 22:30:00,1.0,2.3,60,10000000,2.2
32,2019-06-15 19:30:00,1.3,2.3,294,10000000,2.3
32,2019-06-15 19:50:00,1.8,2.3,184,10000000,2.3
268,2019-06-15 11:50:00,1.8,2.3,345,10000000,2.2
58,2019-06-15 23:20:00,1.6,2.3,359,10000000,2.3
76,2019-06-15 08:10:00,1.0,2.3,241,10000000,2.3
37,2019-06-15 19:20:00,0.4,2.3,155,10000000,2.2
37,2019-06-15 18:30:00,1.5,2.3,134,10000000,2.3
13,2019-06-15 18:40:00,1.1,2.3,185,10000000,2.2
76,2019-06-15 23:40:00,1.7,2.3,334,10000000,2.2
849,2019-06-15 23:00:00,1.4,2.3,327,10000000,2.2
849,2019-06-15 17:30:00,1.2,2.3,20,10000000,2.3
849,2019-06-15 21:40:00,1.1,2.3,167,10000000,2.2
850,2019-06-15 18:30:00,1.2,2.3,139,10000000,2.3
850,2019-06-15 20:30:00,1.7,2.3,209,10000000,2.2
61,2019-06-15 19:00:00,1.4,2.3,339,10000000,2.2
849,2019-06-15 18:40:00,1.6,2.3,272,10000000,2.2
205,2019-06-15 23:50:00,1.5,2.3,60,10000000,2.2
77,2019-06-15 09:40:00,1.0,2.3,349,10000000,2.2
77,2019-06-15 19:10:00,1.3,2.3,222,10000000,2.3
521,2019-06-15 08:20:00,1.4,2.3,208,10000000,2.3
77,2019-06-15 11:20:00,0.8,2.3,264,10000000,2.2
309,2019-06-15 05:30:00,1.6,2.3,213,10000000,2.2
205,2019-06-15 21:20:00,1.5,2.3,1,10000000,2.2
77,2019-06-15 11:30:00,1.0,2.3,210,10000000,2.3
521,2019-06-15 20:10:00,1.7,2.3,37,10000000,2.2
37,2019-06-15 19:30:00,1.3,2.3,305,10000000,2.3
32,2019-06-15 07:20:00,1.1,2.3,248,10000000,2.3
76,2019-06-15 18:50:00,1.7,2.3,335,10000000,2.3
77,2019-06-15 08:20:00,1.2,2.3,328,10000000,2.2
61,2019-06-15 07:10:00,1.5,2.3,283,10000000,2.2
308,2019-06-15 22:10:00,1.2,2.3,200,10000000,2.2
309,2019-06-15 18:10:00,1.0,2.3,265,10000000,2.2
61,2019-06-15 06:20:00,1.2,2.3,250,10000000,2.2
76,2019-06-15 02:30:00,0.9,2.2,265,10000000,2.1
76,2019-06-15 01:50:00,1.6,2.2,224,10000000,2.2
521,2019-06-15 21:00:00,1.2,2.2,9,10000000,2.1
521,2019-06-15 20:40:00,1.4,2.2,27,10000000,2.2
268,2019-06-15 14:50:00,1.3,2.2,286,10000000,2.1
268,2019-06-15 13:20:00,1.5,2.2,317,10000000,2.0
331,2019-06-15 11:10:00,1.1,2.2,129,10000000,2.2
331,2019-06-15 10:50:00,1.0,2.2,160,10000000,2.2
331,2019-06-15 10:40:00,0.9,2.2,174,10000000,2.1
76,2019-06-15 11:10:00,1.0,2.2,175,10000000,2.2
521,2019-06-15 05:20:00,1.4,2.2,184,10000000,2.2
77,2019-06-15 18:10:00,1.3,2.2,342,10000000,2.1
205,2019-06-15 23:20:00,1.4,2.2,56,10000000,2.0
76,2019-06-15 03:00:00,1.4,2.2,311,10000000,2.1
58,2019-06-15 20:10:00,1.3,2.2,49,10000000,2.1
61,2019-06-15 19:50:00,1.0,2.2,341,10000000,2.2
748,2019-06-15 22:30:00,0.9,2.2,200,10000000,2.1
748,2019-06-15 19:20:00,1.2,2.2,242,10000000,2.2
61,2019-06-15 22:00:00,1.4,2.2,27,10000000,2.0
58,2019-06-15 03:10:00,1.4,2.2,198,10000000,2.1
61,2019-06-15 20:00:00,1.3,2.2,20,10000000,2.1
331,2019-06-15 19:00:00,1.2,2.2,157,10000000,2.1
58,2019-06-15 07:10:00,1.3,2.2,252,10000000,2.2
748,2019-06-15 19:30:00,1.5,2.2,212,10000000,2.1
762,2019-06-15 19:50:00,1.2,2.2,218,10000000,2.1
331,2019-06-15 23:10:00,1.4,2.2,353,10000000,2.1
205,2019-06-15 07:50:00,1.3,2.2,225,10000000,2.2
268,2019-06-15 07:20:00,1.8,2.2,311,10000000,2.2
849,2019-06-15 02:40:00,1.6,2.2,229,10000000,2.2
850,2019-06-15 23:40:00,1.1,2.2,118,10000000,2.1
849,2019-06-15 19:00:00,1.8,2.2,251,10000000,2.1
849,2019-06-15 05:50:00,1.4,2.2,206,10000000,2.2
37,2019-06-15 19:50:00,1.3,2.2,333,10000000,2.2
77,2019-06-15 19:00:00,1.0,2.2,191,10000000,2.1
13,2019-06-15 00:10:00,1.0,2.1,46,10000000,2.0
521,2019-06-15 00:30:00,1.0,2.1,64,10000000,1.9
58,2019-06-15 19:00:00,1.0,2.1,247,10000000,2.0
37,2019-06-15 20:30:00,1.2,2.1,283,10000000,2.1
76,2019-06-15 23:20:00,1.6,2.1,327,10000000,2.0
268,2019-06-15 14:40:00,1.2,2.1,321,10000000,2.1
61,2019-06-15 23:00:00,1.3,2.1,32,10000000,2.0
58,2019-06-15 08:20:00,1.1,2.1,247,10000000,2.0
76,2019-06-15 23:30:00,1.6,2.1,332,10000000,2.0
205,2019-06-15 17:50:00,1.2,2.1,1,10000000,2.0
205,2019-06-15 21:00:00,1.5,2.1,11,10000000,2.0
205,2019-06-15 22:50:00,1.3,2.1,287,10000000,2.0
205,2019-06-15 23:00:00,1.4,2.1,288,10000000,2.0
32,2019-06-15 23:40:00,0.9,2.1,217,10000000,2.1
748,2019-06-15 20:00:00,1.1,2.1,225,10000000,2.0
748,2019-06-15 18:00:00,1.5,2.1,28,10000000,2.0
331,2019-06-15 11:00:00,1.0,2.1,126,10000000,2.0
61,2019-06-15 22:10:00,1.1,2.1,22,10000000,1.9
