stn,time,fkl010z0,fkl010z1,dkl010z0,dkl010z1,fkl010z3
762,201906151620,11.4,18.1,231,10000000,17.3
762,201906151630,10.2,17.7,247,10000000,16.3
762,201906151640,8.1,14.0,243,10000000,13.1
762,201906151650,6.6,10.8,239,10000000,10.0
762,201906151700,6.6,10.3,224,10000000,9.8
762,201906151710,4.9,7.7,212,10000000,7.3
762,201906151720,4.3,6.8,207,10000000,6.6
762,201906151730,4.1,7.0,206,10000000,6.4
762,201906151740,1.6,4.3,211,10000000,4.2
762,201906151750,1.6,3.8,129,10000000,3.5
762,201906151800,2.3,4.8,146,10000000,4.5
762,201906151810,1.3,2.6,126,10000000,2.3
762,201906151820,1.1,2.1,139,10000000,2.0
762,201906151830,1.2,1.9,200,10000000,1.7
762,201906151840,1.8,2.9,224,10000000,2.8
762,201906151850,2.5,3.9,230,10000000,3.8
762,201906151900,2.5,4.3,242,10000000,4.2
762,201906151910,1.4,2.5,239,10000000,2.4
762,201906151920,1.8,3.1,220,10000000,3.0
762,201906151930,1.9,2.8,194,10000000,2.7
762,201906151940,1.4,2.4,197,10000000,2.3
762,201906151950,1.2,2.2,218,10000000,2.1
762,201906152000,1.6,2.9,222,10000000,2.8
762,201906152010,1.8,2.9,212,10000000,2.8
762,201906152020,1.8,2.8,205,10000000,2.6
762,201906152030,2.0,3.5,214,10000000,3.2
762,201906152040,1.8,2.9,205,10000000,2.8
762,201906152050,1.7,2.8,213,10000000,2.5
762,201906152100,1.7,2.5,227,10000000,2.4
762,201906152110,1.9,3.4,228,10000000,3.3
762,201906152120,2.2,3.2,200,10000000,3.1
762,201906152130,2.1,3.1,201,10000000,3.0
762,201906152140,1.8,2.8,176,10000000,2.7
762,201906152150,2.1,3.9,162,10000000,3.7
762,201906152200,2.0,3.7,172,10000000,3.4
762,201906152210,2.0,3.0,175,10000000,2.9
762,201906152220,2.0,3.0,171,10000000,2.9
762,201906152230,2.0,3.0,180,10000000,2.9
762,201906152240,2.4,3.2,176,10000000,3.1
762,201906152250,2.5,3.3,179,10000000,3.3
762,201906152300,2.6,3.4,177,10000000,3.3
762,201906152310,2.4,3.3,179,10000000,3.3
762,201906152320,2.4,3.4,180,10000000,3.1
762,201906152330,2.3,3.1,181,10000000,3.0
762,201906152340,2.1,3.0,177,10000000,2.9
762,201906152350,2.0,3.1,170,10000000,2.9
77,201906150000,3.1,10.0,241,10000000,9.5
77,201906150010,3.0,9.0,276,10000000,8.4
77,201906150020,3.3,8.4,294,10000000,8.0
77,201906150030,3.5,10.3,270,10000000,9.9
77,201906150040,4.7,9.8,272,10000000,9.2
77,201906150050,3.9,10.9,299,10000000,10.7
77,201906150100,4.2,14.2,129,10000000,11.2
77,201906150110,5.5,14.4,38,10000000,13.2
77,201906150120,3.8,10.2,49,10000000,9.5
77,201906150130,3.5,8.8,351,10000000,8.5
77,201906150140,3.2,11.3,296,10000000,9.8
77,201906150150,3.2,9.8,281,10000000,9.4
77,201906150200,2.6,8.3,269,10000000,7.0
77,201906150210,2.9,8.2,258,10000000,7.7
77,201906150220,4.6,10.6,238,10000000,10.1
77,201906150230,4.4,8.9,216,10000000,8.5
77,201906150240,3.6,5.5,212,10000000,5.3
77,201906150250,3.5,6.3,219,10000000,6.2
77,201906150300,2.4,4.2,235,10000000,4.0
77,201906150310,1.7,4.1,287,10000000,3.9
77,201906150320,2.6,5.9,236,10000000,5.8
77,201906150330,1.6,3.9,200,10000000,3.8
77,201906150340,2.0,5.8,244,10000000,5.6
77,201906150350,2.2,4.8,207,10000000,4.7
77,201906150400,1.3,2.1,155,10000000,2.0
77,201906150410,1.1,2.8,182,10000000,2.7
77,201906150420,2.3,4.5,223,10000000,4.4
77,201906150430,0.8,2.7,271,10000000,2.6
77,201906150440,0.6,2.4,273,10000000,2.3
77,201906150450,1.5,5.6,329,10000000,5.4
77,201906150500,1.5,3.7,294,10000000,3.6
77,201906150510,1.6,3.7,322,10000000,3.5
77,201906150520,1.4,4.8,352,10000000,4.5
77,201906150530,1.3,3.3,324,10000000,3.2
77,201906150540,1.5,4.3,281,10000000,4.0
77,201906150550,1.6,4.1,266,10000000,4.0
77,201906150600,1.5,5.0,281,10000000,4.8
77,201906150610,2.1,5.1,264,10000000,4.9
77,201906150620,2.1,4.3,250,10000000,4.1
77,201906150630,2.2,4.9,254,10000000,4.8
77,201906150640,1.9,3.3,251,10000000,3.1
77,201906150650,1.8,3.7,256,10000000,3.6
77,201906150700,1.2,2.9,272,10000000,2.6
77,201906150710,1.8,3.8,253,10000000,3.7
77,201906150720,2.3,5.3,257,10000000,5.2
77,201906150730,2.1,5.5,238,10000000,5.4
77,201906150740,0.9,1.8,260,10000000,1.8
77,201906150750,2.8,6.2,220,10000000,6.0
77,201906150800,2.7,4.7,225,10000000,4.6
77,201906150810,1.1,2.5,260,10000000,2.4
77,201906150820,1.2,2.3,328,10000000,2.2
77,201906150830,1.5,3.6,249,10000000,3.5
77,201906150840,2.0,3.6,222,10000000,3.5
77,201906150850,2.2,4.1,245,10000000,4.0
77,201906150900,2.0,4.9,250,10000000,4.8
77,201906150910,1.5,5.0,262,10000000,4.9
77,201906150920,1.3,4.7,320,10000000,4.4
77,201906150930,1.5,3.1,13,10000000,3.0
77,201906150940,1.0,2.3,349,10000000,2.2
77,201906150950,1.0,2.0,69,10000000,1.9
77,201906151000,2.1,4.8,184,10000000,4.6
77,201906151010,1.2,4.0,147,10000000,3.8
77,201906151020,1.4,3.3,128,10000000,3.1
77,201906151030,1.7,4.3,261,10000000,4.2
77,201906151040,1.5,3.1,322,10000000,3.0
77,201906151050,0.8,3.3,0,10000000,3.2
77,201906151100,1.3,3.0,32,10000000,2.9
77,201906151110,1.1,2.5,267,10000000,2.5
77,201906151120,0.8,2.3,264,10000000,2.2
77,201906151130,1.0,2.3,210,10000000,2.3
77,201906151140,1.0,2.5,140,10000000,2.4
77,201906151150,1.4,3.0,97,10000000,2.8
77,201906151200,1.5,3.3,15,10000000,3.1
77,201906151210,1.8,3.8,27,10000000,3.7
77,201906151220,2.4,4.1,39,10000000,3.8
77,201906151230,1.7,3.8,43,10000000,3.6
77,201906151240,2.0,4.0,87,10000000,3.9
77,201906151250,1.4,2.9,98,10000000,2.8
77,201906151300,1.0,2.4,166,10000000,2.4
77,201906151310,1.0,1.9,145,10000000,1.9
77,201906151320,0.9,2.3,179,10000000,2.1
77,201906151330,0.8,2.4,117,10000000,2.3
77,201906151340,1.1,2.9,52,10000000,2.9
77,201906151350,1.6,4.0,43,10000000,3.9
77,201906151400,2.2,4.3,25,10000000,4.0
77,201906151410,2.3,4.8,26,10000000,4.6
77,201906151420,2.2,4.8,22,10000000,4.7
77,201906151430,2.2,5.8,16,10000000,5.4
77,201906151440,2.3,5.5,13,10000000,5.2
77,201906151450,2.5,5.3,16,10000000,4.8
77,201906151500,3.9,8.6,19,10000000,8.1
77,201906151510,4.5,11.5,25,10000000,10.1
77,201906151520,4.7,9.6,19,10000000,9.1
77,201906151530,5.4,11.3,32,10000000,10.9
77,201906151540,5.7,11.8,25,10000000,10.6
77,201906151550,5.9,11.1,29,10000000,9.8
77,201906151600,5.5,10.4,31,10000000,10.3
77,201906151610,3.4,7.7,76,10000000,7.6
77,201906151620,2.3,4.7,147,10000000,4.6
77,201906151630,0.9,3.1,147,10000000,2.9
77,201906151640,3.2,8.9,249,10000000,8.5
77,201906151650,3.7,9.8,280,10000000,9.4
77,201906151700,3.2,6.9,248,10000000,6.6
77,201906151710,2.7,6.3,265,10000000,6.0
77,201906151720,3.4,7.9,250,10000000,7.3
77,201906151730,2.8,6.4,218,10000000,6.3
77,201906151740,1.5,2.9,196,10000000,2.9
77,201906151750,1.1,2.0,79,10000000,2.0
77,201906151800,2.1,4.1,18,10000000,4.0
77,201906151810,1.3,2.2,342,10000000,2.1
77,201906151820,1.3,3.7,314,10000000,3.6
77,201906151830,1.4,3.0,216,10000000,2.9
77,201906151840,1.8,3.6,198,10000000,3.4
77,201906151850,1.9,3.3,203,10000000,3.2
77,201906151900,1.0,2.2,191,10000000,2.1
77,201906151910,1.3,2.3,222,10000000,2.3
77,201906151920,1.7,3.0,237,10000000,3.0
77,201906151930,0.9,1.5,282,10000000,1.5
77,201906151940,0.9,1.6,318,10000000,1.5
77,201906151950,0.9,1.4,341,10000000,1.4
77,201906152000,1.1,1.4,322,10000000,1.3
77,201906152010,1.4,2.1,319,10000000,2.0
77,201906152020,1.4,2.6,12,10000000,2.5
77,201906152030,1.0,2.3,13,10000000,2.2
77,201906152040,1.5,3.5,359,10000000,3.3
77,201906152050,2.2,4.5,50,10000000,4.4
77,201906152100,1.2,3.9,169,10000000,3.7
77,201906152110,1.0,2.8,292,10000000,2.7
77,201906152120,0.6,1.7,193,10000000,1.6
77,201906152130,0.7,1.5,52,10000000,1.5
77,201906152140,0.6,1.9,62,10000000,1.8
77,201906152150,2.3,6.0,51,10000000,5.9
77,201906152200,2.7,6.6,39,10000000,6.6
77,201906152210,3.1,5.9,40,10000000,5.6
77,201906152220,2.2,4.8,39,10000000,4.7
77,201906152230,2.8,5.9,33,10000000,5.7
77,201906152240,1.6,5.7,35,10000000,5.5
77,201906152250,2.6,6.0,191,10000000,5.9
77,201906152300,2.2,3.4,187,10000000,3.3
77,201906152310,1.4,3.8,323,10000000,3.6
77,201906152320,1.2,2.8,328,10000000,2.8
77,201906152330,1.5,3.5,264,10000000,3.4
77,201906152340,0.6,1.7,247,10000000,1.6
77,201906152350,0.8,1.8,242,10000000,1.7
521,201906150000,2.8,6.3,192,10000000,5.9
521,201906150010,1.6,4.6,217,10000000,4.4
521,201906150020,0.6,1.5,329,10000000,1.4
521,201906150030,1.0,2.1,64,10000000,1.9
521,201906150040,0.8,1.9,46,10000000,1.7
521,201906150050,1.3,4.0,197,10000000,3.6
521,201906150100,1.2,3.6,188,10000000,3.3
521,201906150110,1.9,3.4,183,10000000,3.2
521,201906150120,1.6,3.2,196,10000000,3.1
521,201906150130,0.5,1.9,181,10000000,1.8
521,201906150140,0.7,1.2,174,10000000,1.1
521,201906150150,0.6,1.2,353,10000000,1.1
521,201906150200,1.3,2.5,30,10000000,2.4
521,201906150210,1.8,4.4,283,10000000,4.3
521,201906150220,2.3,5.5,272,10000000,5.4
521,201906150230,1.9,4.6,289,10000000,4.3
521,201906150240,1.3,2.6,73,10000000,2.5
521,201906150250,1.8,2.9,36,10000000,2.7
521,201906150300,2.5,4.5,1,10000000,4.3
521,201906150310,1.6,4.3,265,10000000,4.1
521,201906150320,1.3,2.9,143,10000000,2.9
521,201906150330,2.4,3.8,62,10000000,3.6
521,201906150340,2.8,4.1,38,10000000,3.9
521,201906150350,2.0,3.1,11,10000000,3.0
521,201906150400,1.9,3.1,22,10000000,3.0
521,201906150410,1.2,3.6,72,10000000,3.4
521,201906150420,0.6,1.4,106,10000000,1.3
521,201906150430,0.6,1.3,191,10000000,1.2
521,201906150440,1.6,2.9,201,10000000,2.8
521,201906150450,1.6,2.5,201,10000000,2.4
521,201906150500,1.9,2.7,205,10000000,2.6
521,201906150510,2.2,3.0,203,10000000,2.9
521,201906150520,1.4,2.2,184,10000000,2.2
521,201906150530,0.5,0.9,174,10000000,0.8
521,201906150540,0.5,0.9,210,10000000,0.8
521,201906150550,0.7,1.0,312,10000000,1.0
521,201906150600,0.5,1.0,238,10000000,0.9
521,201906150610,0.8,1.5,156,10000000,1.5
521,201906150620,0.3,0.9,266,10000000,0.8
521,201906150630,0.4,1.2,154,10000000,1.1
521,201906150640,0.4,1.1,120,10000000,1.0
521,201906150650,0.7,1.9,174,10000000,1.8
521,201906150700,2.4,4.1,208,10000000,4.0
521,201906150710,3.0,4.1,204,10000000,3.9
521,201906150720,2.8,4.0,189,10000000,3.8
521,201906150730,1.7,3.1,212,10000000,3.1
521,201906150740,1.9,3.3,216,10000000,3.2
521,201906150750,2.2,3.6,221,10000000,3.4
521,201906150800,2.5,4.1,221,10000000,3.8
521,201906150810,1.8,2.8,206,10000000,2.8
521,201906150820,1.4,2.3,208,10000000,2.3
521,201906150830,2.3,3.8,202,10000000,3.6
521,201906150840,2.4,3.5,181,10000000,3.3
521,201906150850,0.9,2.4,222,10000000,2.3
521,201906150900,0.8,1.8,320,10000000,1.6
521,201906150910,1.6,2.7,5,10000000,2.6
521,201906150920,2.5,4.5,23,10000000,4.3
521,201906150930,2.0,4.0,33,10000000,3.9
521,201906150940,2.6,4.2,16,10000000,4.1
521,201906150950,2.0,3.5,52,10000000,3.3
521,201906151000,1.7,3.3,28,10000000,3.3
521,201906151010,1.3,2.7,357,10000000,2.6
521,201906151020,2.4,3.8,45,10000000,3.6
521,201906151030,2.4,4.6,33,10000000,4.4
521,201906151040,1.8,4.1,58,10000000,3.9
521,201906151050,4.3,6.9,217,10000000,6.6
521,201906151100,4.4,6.0,208,10000000,5.8
521,201906151110,4.0,6.0,208,10000000,5.8
521,201906151120,3.3,4.9,207,10000000,4.6
521,201906151130,3.0,4.4,216,10000000,4.2
521,201906151140,3.1,4.5,208,10000000,4.3
521,201906151150,3.1,4.5,212,10000000,4.1
521,201906151200,3.7,5.4,202,10000000,5.3
521,201906151210,3.8,5.3,210,10000000,5.2
521,201906151220,3.6,5.5,217,10000000,5.2
521,201906151230,3.1,4.8,215,10000000,4.7
521,201906151240,3.2,5.4,216,10000000,5.1
521,201906151250,3.1,5.2,215,10000000,5.1
521,201906151300,2.5,4.5,231,10000000,4.2
521,201906151310,2.8,5.0,204,10000000,4.8
521,201906151320,2.6,4.8,221,10000000,4.6
521,201906151330,1.3,3.4,202,10000000,3.3
521,201906151340,1.9,3.6,27,10000000,3.6
521,201906151350,1.8,5.0,15,10000000,4.6
521,201906151400,3.4,5.2,22,10000000,5.1
521,201906151410,3.2,5.4,58,10000000,5.3
521,201906151420,3.8,6.1,38,10000000,5.9
521,201906151430,4.6,6.8,29,10000000,6.5
521,201906151440,4.1,6.1,28,10000000,5.9
521,201906151450,4.0,6.3,16,10000000,6.1
521,201906151500,3.3,5.2,7,10000000,5.1
521,201906151510,3.5,5.3,357,10000000,5.1
521,201906151520,2.6,7.4,335,10000000,7.1
521,201906151530,5.6,8.8,191,10000000,8.6
521,201906151540,3.6,6.4,186,10000000,6.0
521,201906151550,8.6,23.6,202,10000000,22.8
521,201906151600,7.5,14.5,183,10000000,13.8
521,201906151610,5.3,8.3,182,10000000,8.0
521,201906151620,5.3,8.9,185,10000000,8.6
521,201906151630,3.7,6.4,178,10000000,6.1
521,201906151640,3.0,5.0,205,10000000,4.8
521,201906151650,1.8,3.6,219,10000000,3.3
521,201906151700,1.8,3.2,209,10000000,3.1
521,201906151710,1.5,3.0,205,10000000,2.9
521,201906151720,2.2,4.3,199,10000000,4.0
521,201906151730,2.2,5.1,204,10000000,5.0
521,201906151740,3.0,5.7,166,10000000,5.5
521,201906151750,1.2,2.4,248,10000000,2.3
521,201906151800,0.9,1.8,117,10000000,1.8
521,201906151810,0.9,2.7,127,10000000,2.6
521,201906151820,0.5,1.1,360,10000000,1.1
521,201906151830,0.7,1.1,57,10000000,1.0
521,201906151840,1.3,2.5,32,10000000,2.4
521,201906151850,2.2,3.4,353,10000000,3.4
521,201906151900,2.3,3.5,3,10000000,3.4
521,201906151910,2.4,3.3,351,10000000,3.2
521,201906151920,2.5,3.5,349,10000000,3.4
521,201906151930,2.2,3.0,57,10000000,2.9
521,201906151940,1.8,2.8,58,10000000,2.6
521,201906151950,0.9,2.0,30,10000000,1.9
521,201906152000,1.2,1.7,14,10000000,1.6
521,201906152010,1.7,2.3,37,10000000,2.2
521,201906152020,1.4,1.8,30,10000000,1.8
521,201906152030,1.6,2.4,33,10000000,2.3
521,201906152040,1.4,2.2,27,10000000,2.2
521,201906152050,1.4,2.3,28,10000000,2.1
521,201906152100,1.2,2.2,9,10000000,2.1
521,201906152110,2.2,2.8,35,10000000,2.7
521,201906152120,2.3,3.0,58,10000000,2.9
521,201906152130,1.3,2.6,18,10000000,2.4
521,201906152140,0.9,1.4,351,10000000,1.3
521,201906152150,0.5,1.1,141,10000000,1.0
521,201906152200,1.3,1.7,32,10000000,1.7
521,201906152210,1.2,1.8,24,10000000,1.7
521,201906152220,1.6,3.1,11,10000000,2.7
521,201906152230,2.3,3.2,46,10000000,3.0
521,201906152240,2.5,3.3,25,10000000,3.1
521,201906152250,2.6,4.1,24,10000000,3.9
521,201906152300,2.5,3.3,9,10000000,3.2
521,201906152310,2.4,3.8,10,10000000,3.6
521,201906152320,2.2,3.5,32,10000000,3.3
521,201906152330,2.7,3.7,31,10000000,3.6
521,201906152340,2.6,3.7,20,10000000,3.5
521,201906152350,2.4,3.6,23,10000000,3.5
37,201906150000,4.9,10.0,322,10000000,9.7
37,201906150010,5.6,9.7,337,10000000,9.5
37,201906150020,7.1,11.6,347,10000000,11.6
37,201906150030,7.1,11.3,338,10000000,10.8
37,201906150040,6.6,11.6,345,10000000,10.9
37,201906150050,4.8,9.4,330,10000000,8.9
37,201906150100,3.4,6.3,329,10000000,6.1
37,201906150110,2.4,4.9,15,10000000,4.8
37,201906150120,2.9,9.2,347,10000000,8.3
37,201906150130,3.7,6.1,18,10000000,5.9
37,201906150140,5.8,12.2,17,10000000,11.3
37,201906150150,6.6,11.3,357,10000000,11.1
37,201906150200,6.7,12.1,352,10000000,11.8
37,201906150210,5.6,11.2,347,10000000,10.8
37,201906150220,3.7,7.3,322,10000000,7.2
37,201906150230,3.4,5.8,306,10000000,5.6
37,201906150240,3.4,6.0,314,10000000,5.9
37,201906150250,2.9,6.5,309,10000000,6.0
37,201906150300,2.6,5.5,307,10000000,5.3
37,201906150310,2.7,5.3,307,10000000,5.1
37,201906150320,2.9,5.2,313,10000000,5.0
37,201906150330,3.2,5.7,321,10000000,5.5
37,201906150340,2.7,5.0,311,10000000,4.9
37,201906150350,3.4,5.0,360,10000000,4.9
37,201906150400,3.2,4.9,17,10000000,4.8
37,201906150410,3.2,5.3,11,10000000,5.2
37,201906150420,4.8,8.3,9,10000000,8.2
37,201906150430,4.8,8.1,346,10000000,8.0
37,201906150440,4.4,7.3,337,10000000,7.1
37,201906150450,4.8,7.5,345,10000000,7.1
37,201906150500,4.2,6.5,349,10000000,6.3
37,201906150510,3.6,5.7,357,10000000,5.6
37,201906150520,3.2,5.3,4,10000000,5.2
37,201906150530,1.6,3.0,352,10000000,3.0
37,201906150540,2.1,3.1,360,10000000,3.1
37,201906150550,2.2,3.9,6,10000000,3.9
37,201906150600,2.8,4.7,353,10000000,4.4
37,201906150610,3.0,5.0,335,10000000,4.9
37,201906150620,3.6,6.3,340,10000000,6.2
37,201906150630,3.3,5.9,334,10000000,5.8
37,201906150640,3.3,5.9,335,10000000,5.8
37,201906150650,2.7,4.4,337,10000000,4.3
37,201906150700,2.3,3.9,333,10000000,3.8
37,201906150710,2.3,3.8,345,10000000,3.7
37,201906150720,1.7,2.9,7,10000000,2.8
37,201906150730,1.9,3.1,31,10000000,3.0
37,201906150740,1.2,2.7,83,10000000,2.5
37,201906150750,1.0,1.8,113,10000000,1.7
37,201906150800,1.1,1.8,97,10000000,1.8
37,201906150810,1.3,2.6,258,10000000,2.5
37,201906150820,1.8,3.6,15,10000000,3.5
37,201906150830,3.2,4.8,350,10000000,4.7
37,201906150840,4.9,7.8,338,10000000,7.5
37,201906150850,5.9,8.7,339,10000000,8.6
37,201906150900,5.0,7.6,340,10000000,7.2
37,201906150910,5.4,8.3,339,10000000,7.9
37,201906150920,5.1,8.0,338,10000000,7.6
37,201906150930,5.3,8.9,348,10000000,8.7
37,201906150940,6.3,10.2,346,10000000,9.8
37,201906150950,6.4,10.0,350,10000000,9.7
37,201906151000,5.7,8.7,347,10000000,8.5
37,201906151010,6.0,8.8,357,10000000,8.7
37,201906151020,5.8,9.3,357,10000000,9.1
37,201906151030,5.9,9.2,354,10000000,8.4
37,201906151040,5.7,9.5,345,10000000,9.3
37,201906151050,5.1,9.3,336,10000000,8.7
37,201906151100,6.3,9.4,352,10000000,9.4
37,201906151110,4.3,7.8,347,10000000,7.6
37,201906151120,3.6,6.9,340,10000000,6.8
37,201906151130,4.3,8.2,335,10000000,8.2
37,201906151140,3.1,7.4,324,10000000,7.0
37,201906151150,3.8,7.8,338,10000000,7.8
37,201906151200,3.0,5.3,339,10000000,5.3
37,201906151210,3.1,6.8,319,10000000,6.4
37,201906151220,3.2,5.5,320,10000000,5.2
37,201906151230,2.9,5.3,323,10000000,5.2
37,201906151240,2.8,4.4,314,10000000,4.2
37,201906151250,2.6,4.1,319,10000000,4.0
37,201906151300,2.7,4.3,328,10000000,4.2
37,201906151310,2.6,5.0,334,10000000,4.9
37,201906151320,3.1,5.2,333,10000000,5.1
37,201906151330,3.5,6.2,341,10000000,6.0
37,201906151340,4.7,7.2,340,10000000,7.0
37,201906151350,4.2,7.8,340,10000000,7.6
37,201906151400,4.4,7.7,341,10000000,7.2
37,201906151410,5.4,8.8,354,10000000,8.5
37,201906151420,6.0,9.8,358,10000000,9.7
37,201906151430,4.7,8.4,345,10000000,8.1
37,201906151440,3.5,6.8,329,10000000,6.7
37,201906151450,4.1,6.3,348,10000000,6.2
37,201906151500,4.7,8.3,351,10000000,7.5
37,201906151510,4.1,7.8,344,10000000,7.5
37,201906151520,4.2,8.3,347,10000000,7.8
37,201906151530,6.3,23.1,312,10000000,22.5
37,201906151540,11.1,26.1,269,10000000,25.1
37,201906151550,7.7,16.3,263,10000000,15.8
37,201906151600,5.5,19.3,335,10000000,18.6
37,201906151610,3.6,7.1,60,10000000,7.0
37,201906151620,2.5,4.7,337,10000000,4.5
37,201906151630,6.8,14.5,358,10000000,13.7
37,201906151640,7.2,13.9,347,10000000,13.2
37,201906151650,6.2,9.9,349,10000000,9.4
37,201906151700,5.4,10.9,341,10000000,10.7
37,201906151710,2.9,5.4,326,10000000,5.2
37,201906151720,2.7,4.2,294,10000000,4.1
37,201906151730,2.3,3.9,292,10000000,3.8
37,201906151740,1.2,2.4,278,10000000,2.3
37,201906151750,0.6,1.4,249,10000000,1.3
37,201906151800,1.2,1.9,72,10000000,1.8
37,201906151810,2.0,2.8,70,10000000,2.7
37,201906151820,1.0,1.4,87,10000000,1.4
37,201906151830,1.5,2.3,134,10000000,2.3
37,201906151840,2.1,2.9,175,10000000,2.9
37,201906151850,0.1,0.8,150,10000000,0.5
37,201906151900,0.1,0.8,166,10000000,0.8
37,201906151910,0.2,1.0,142,10000000,1.0
37,201906151920,0.4,2.3,155,10000000,2.2
37,201906151930,1.3,2.3,305,10000000,2.3
37,201906151940,1.1,1.7,300,10000000,1.7
37,201906151950,1.3,2.2,333,10000000,2.2
37,201906152000,1.1,1.5,4,10000000,1.5
37,201906152010,0.9,1.2,27,10000000,1.1
37,201906152020,0.3,0.9,43,10000000,0.8
37,201906152030,1.2,2.1,283,10000000,2.1
37,201906152040,0.6,1.0,312,10000000,1.0
37,201906152050,0.4,0.7,5,10000000,0.6
37,201906152100,0.6,1.0,292,10000000,0.9
37,201906152110,0.9,1.4,250,10000000,1.3
37,201906152120,1.1,1.6,225,10000000,1.6
37,201906152130,0.8,1.5,175,10000000,1.4
37,201906152140,0.7,1.0,182,10000000,0.9
37,201906152150,0.3,0.6,183,10000000,0.6
37,201906152200,1.2,1.9,101,10000000,1.8
37,201906152210,1.5,1.9,98,10000000,1.9
37,201906152220,1.3,1.5,113,10000000,1.5
37,201906152230,1.2,2.1,157,10000000,2.0
37,201906152240,0.6,1.2,193,10000000,1.1
37,201906152250,0.9,1.4,132,10000000,1.3
37,201906152300,0.6,0.9,124,10000000,0.9
37,201906152310,0.5,1.0,200,10000000,0.9
37,201906152320,1.3,1.6,223,10000000,1.5
37,201906152330,1.3,1.7,201,10000000,1.6
37,201906152340,1.0,1.6,134,10000000,1.5
37,201906152350,1.0,1.5,136,10000000,1.4
268,201906150000,4.5,6.8,325,10000000,6.7
268,201906150010,3.2,6.6,277,10000000,6.5
268,201906150020,2.2,3.0,317,10000000,2.9
268,201906150030,3.8,5.8,16,10000000,5.7
268,201906150040,2.5,4.7,357,10000000,4.6
268,201906150050,0.6,1.4,88,10000000,1.4
268,201906150100,2.7,3.5,164,10000000,3.5
268,201906150110,2.0,3.0,181,10000000,2.9
268,201906150120,5.0,11.6,267,10000000,11.3
268,201906150130,3.5,5.5,333,10000000,5.3
268,201906150140,4.7,7.5,321,10000000,7.4
268,201906150150,2.7,5.5,211,10000000,5.4
268,201906150200,6.6,13.4,37,10000000,13.0
268,201906150210,5.8,15.1,16,10000000,14.7
268,201906150220,4.9,8.1,326,10000000,7.9
268,201906150230,5.6,7.9,326,10000000,7.8
268,201906150240,1.8,2.9,6,10000000,2.8
268,201906150250,3.5,5.7,22,10000000,5.6
268,201906150300,3.2,5.4,33,10000000,5.2
268,201906150310,3.4,6.6,23,10000000,6.5
268,201906150320,3.5,5.4,2,10000000,5.2
268,201906150330,2.4,3.7,334,10000000,3.6
268,201906150340,3.0,3.9,307,10000000,3.9
268,201906150350,5.0,6.0,287,10000000,6.0
268,201906150400,5.7,6.7,288,10000000,6.6
268,201906150410,7.3,8.6,287,10000000,8.5
268,201906150420,6.6,8.9,288,10000000,8.8
268,201906150430,5.0,5.8,300,10000000,5.7
268,201906150440,3.8,5.2,303,10000000,5.1
268,201906150450,1.5,3.0,301,10000000,3.0
268,201906150500,1.7,2.1,325,10000000,2.1
268,201906150510,1.7,2.1,313,10000000,2.0
268,201906150520,1.2,1.6,318,10000000,1.6
268,201906150530,2.4,3.2,280,10000000,3.2
268,201906150540,2.4,3.1,279,10000000,3.1
268,201906150550,2.8,3.5,301,10000000,3.4
268,201906150600,3.1,3.6,296,10000000,3.6
268,201906150610,3.9,4.6,301,10000000,4.5
268,201906150620,4.0,4.8,305,10000000,4.7
268,201906150630,3.6,4.0,303,10000000,4.0
268,201906150640,2.2,3.5,296,10000000,3.4
268,201906150650,0.5,1.5,302,10000000,1.5
268,201906150700,0.4,0.6,270,10000000,0.5
268,201906150710,0.6,1.7,299,10000000,1.7
268,201906150720,1.8,2.2,311,10000000,2.2
268,201906150730,2.1,2.5,299,10000000,2.4
268,201906150740,0.9,2.0,312,10000000,2.0
268,201906150750,0.5,0.7,331,10000000,0.7
268,201906150800,1.4,3.2,325,10000000,3.2
268,201906150810,3.0,3.5,295,10000000,3.4
268,201906150820,1.9,2.6,300,10000000,2.6
268,201906150830,2.6,3.1,309,10000000,3.0
268,201906150840,2.5,2.8,288,10000000,2.8
268,201906150850,2.9,3.4,268,10000000,3.4
268,201906150900,2.5,3.0,272,10000000,3.0
268,201906150910,3.0,4.1,303,10000000,4.1
268,201906150920,3.6,4.5,301,10000000,4.5
268,201906150930,3.1,4.1,305,10000000,3.9
268,201906150940,2.9,3.2,308,10000000,3.2
268,201906150950,2.9,3.2,312,10000000,3.1
268,201906151000,2.9,3.3,303,10000000,3.1
268,201906151010,3.0,3.3,293,10000000,3.3
268,201906151020,3.4,4.2,287,10000000,4.2
268,201906151030,3.5,4.1,286,10000000,4.0
268,201906151040,2.8,3.8,301,10000000,3.8
268,201906151050,2.2,3.5,352,10000000,3.4
268,201906151100,2.3,3.8,32,10000000,3.7
268,201906151110,2.2,3.5,32,10000000,3.5
268,201906151120,1.4,2.1,17,10000000,2.1
268,201906151130,1.9,2.3,341,10000000,2.3
268,201906151140,2.1,2.6,11,10000000,2.6
268,201906151150,1.8,2.3,345,10000000,2.2
268,201906151200,2.7,3.7,19,10000000,3.6
268,201906151210,2.6,3.2,20,10000000,3.1
268,201906151220,1.7,2.7,10,10000000,2.7
268,201906151230,1.6,1.9,347,10000000,1.9
268,201906151240,1.2,1.4,321,10000000,1.4
268,201906151250,1.1,1.4,301,10000000,1.4
268,201906151300,1.1,1.5,307,10000000,1.4
268,201906151310,1.3,1.8,300,10000000,1.7
